# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     715     0.00000     0.00000     0.01096   -4.350254906   -4.906966289   -0.556711383
     1     715     0.00000     0.00000     0.01233   -4.358793992   -4.917681616   -0.558887625
     1     715     0.00000     0.00000     0.01370   -4.367293447   -4.928717346   -0.561423900
     1     715     0.00000     0.00000     0.01507   -4.375763791   -4.939988572   -0.564224781
     1     715     0.00000     0.00000     0.01644   -4.384203316   -4.951410151   -0.567206835
     1     715     0.00000     0.00000     0.01781   -4.392603234   -4.962907575   -0.570304341
     1     715     0.00000     0.00000     0.01918   -4.400979715   -4.974448078   -0.573468364
     1     715     0.00000     0.00000     0.02055   -4.409317310   -4.985979632   -0.576662321
     1     715     0.00000     0.00000     0.02192   -4.417626433   -4.997482421   -0.579855988
     1     715     0.00000     0.00000     0.02329   -4.425898091   -5.008916926   -0.583018835
     1     715     0.00000     0.00000     0.02466   -4.434125948   -5.020238330   -0.586112382
     1     715     0.00000     0.00000     0.02603   -4.442326126   -5.031394471   -0.589068345
     1     715     0.00000     0.00000     0.02740   -4.447637483   -5.003763915   -0.556126432
     1     715     0.00000     0.00000     0.02877   -4.440260970   -4.993553733   -0.553292763
     1     715     0.00000     0.00000     0.03014   -4.432832893   -4.984181913   -0.551349020
     1     715     0.00000     0.00000     0.03151   -4.425385306   -4.975199515   -0.549814209
     1     715     0.00000     0.00000     0.03288   -4.417922944   -4.966657888   -0.548734943
     1     715     0.00000     0.00000     0.03425   -4.411382117   -4.998683049   -0.587300933
     1     715     0.00000     0.00000     0.03562   -4.428208765   -5.016225296   -0.588016530
     1     715     0.00000     0.00000     0.03699   -4.445073288   -5.033230714   -0.588157427
     1     715     0.00000     0.00000     0.03836   -4.461962185   -5.050128819   -0.588166634
     1     715     0.00000     0.00000     0.03973   -4.462627823   -5.042118791   -0.579490968
     1     715     0.00000     0.00000     0.04110   -4.448654166   -5.028152466   -0.579498300
     1     716     0.00000     0.00000     0.00000   -4.280711394   -4.833368707   -0.552657313
     1     716     0.00000     0.00000     0.00137   -4.271986921   -4.824656918   -0.552669997
     1     716     0.00000     0.00000     0.00274   -4.263130059   -4.815800046   -0.552669987
     1     716     0.00000     0.00000     0.00411   -4.254244643   -4.806906847   -0.552662205
     1     716     0.00000     0.00000     0.00548   -4.245329919   -4.797901018   -0.552571099
     1     716     0.00000     0.00000     0.00685   -4.236380476   -4.788589540   -0.552209064
     1     716     0.00000     0.00000     0.00822   -4.227402386   -4.778774573   -0.551372186
     1     716     0.00000     0.00000     0.00959   -4.218399529   -4.768337356   -0.549937827
     1     716     0.00000     0.00000     0.01096   -4.209390792   -4.756913061   -0.547522269
     1     716     0.00000     0.00000     0.01233   -4.213362394   -4.718620596   -0.505258202
     1     716     0.00000     0.00000     0.01370   -4.220946024   -4.728758321   -0.507812297
     1     716     0.00000     0.00000     0.01507   -4.228545902   -4.739205964   -0.510660062
     1     716     0.00000     0.00000     0.01644   -4.236152180   -4.749847429   -0.513695248
     1     716     0.00000     0.00000     0.01781   -4.243755206   -4.760604066   -0.516848861
     1     716     0.00000     0.00000     0.01918   -4.251379190   -4.771449853   -0.520070663
     1     716     0.00000     0.00000     0.02055   -4.258993296   -4.782316802   -0.523323506
     1     716     0.00000     0.00000     0.02192   -4.266615385   -4.793194253   -0.526578868
     1     716     0.00000     0.00000     0.02329   -4.277961786   -4.833966345   -0.556004558
     1     716     0.00000     0.00000     0.02466   -4.294510529   -4.856168844   -0.561658315
     1     716     0.00000     0.00000     0.02603   -4.311097648   -4.878194901   -0.567097253
     1     716     0.00000     0.00000     0.02740   -4.327723248   -4.899928694   -0.572205447
     1     716     0.00000     0.00000     0.02877   -4.344384134   -4.921215102   -0.576830969
     1     716     0.00000     0.00000     0.03014   -4.361081415   -4.941881250   -0.580799835
     1     716     0.00000     0.00000     0.03151   -4.377811670   -4.961756968   -0.583945298
     1     716     0.00000     0.00000     0.03288   -4.394579600   -4.980738464   -0.586158864
     1     716     0.00000     0.00000     0.03425   -4.410438303   -4.958695614   -0.548257311
     1     716     0.00000     0.00000     0.03562   -4.402954250   -4.950784611   -0.547830362
     1     716     0.00000     0.00000     0.03699   -4.406853914   -4.986333424   -0.579479510
     1     716     0.00000     0.00000     0.03836   -4.420674299   -5.000164416   -0.579490117
     1     716     0.00000     0.00000     0.03973   -4.434577008   -5.014067160   -0.579490153
     1     716     0.00000     0.00000     0.04110   -4.448472426   -5.027954478   -0.579482052
     1     717     0.00000     0.00000     0.00000   -4.145529168   -4.644430575   -0.498901407
     1     717     0.00000     0.00000     0.00137   -4.152970527   -4.651860634   -0.498890107
     1     717     0.00000     0.00000     0.00274   -4.160467781   -4.659357932   -0.498890151
     1     717     0.00000     0.00000     0.00411   -4.167984574   -4.666881492   -0.498896918
     1     717     0.00000     0.00000     0.00548   -4.175514834   -4.674490744   -0.498975910
     1     717     0.00000     0.00000     0.00685   -4.183062396   -4.682352149   -0.499289753
     1     717     0.00000     0.00000     0.00822   -4.190616691   -4.690631971   -0.500015280
     1     717     0.00000     0.00000     0.00959   -4.198180688   -4.699440185   -0.501259498
     1     717     0.00000     0.00000     0.01096   -4.205731384   -4.709136522   -0.503405138
     1     717     0.00000     0.00000     0.01233   -4.200290117   -4.745618032   -0.545327914
     1     717     0.00000     0.00000     0.01370   -4.191205587   -4.733573671   -0.542368084
     1     717     0.00000     0.00000     0.01507   -4.198870065   -4.722652716   -0.523782651
     1     717     0.00000     0.00000     0.01644   -4.211052462   -4.739394697   -0.528342236
     1     717     0.00000     0.00000     0.01781   -4.223350899   -4.756429796   -0.533078897
     1     717     0.00000     0.00000     0.01918   -4.235772417   -4.773689995   -0.537917579
     1     717     0.00000     0.00000     0.02055   -4.248312573   -4.791116150   -0.542803578
     1     717     0.00000     0.00000     0.02192   -4.261473319   -4.811624021   -0.550150702
     1     717     0.00000     0.00000     0.02329   -4.274235531   -4.804175400   -0.529939870
     1     717     0.00000     0.00000     0.02466   -4.286579048   -4.843839023   -0.557259975
     1     717     0.00000     0.00000     0.02603   -4.299552177   -4.861373393   -0.561821216
     1     717     0.00000     0.00000     0.02740   -4.312627437   -4.878731797   -0.566104360
     1     717     0.00000     0.00000     0.02877   -4.325802951   -4.895785699   -0.569982748
     1     717     0.00000     0.00000     0.03014   -4.339075196   -4.912385743   -0.573310547
     1     717     0.00000     0.00000     0.03151   -4.352445876   -4.928393842   -0.575947966
     1     717     0.00000     0.00000     0.03288   -4.365912533   -4.943716707   -0.577804174
     1     717     0.00000     0.00000     0.03425   -4.379465169   -4.958356284   -0.578891115
     1     717     0.00000     0.00000     0.03562   -4.393112683   -4.972473046   -0.579360362
     1     717     0.00000     0.00000     0.03699   -4.395454776   -4.943215334   -0.547760559
     1     717     0.00000     0.00000     0.03836   -4.387935500   -4.935689591   -0.547754091
     1     717     0.00000     0.00000     0.03973   -4.380412411   -4.928166457   -0.547754046
     1     717     0.00000     0.00000     0.04110   -4.372946207   -4.920709686   -0.547763479
     1     718     0.00000     0.00000     0.00000   -4.145445850   -4.644324513   -0.498878663
     1     718     0.00000     0.00000     0.00137   -4.138026357   -4.636916335   -0.498889978
     1     718     0.00000     0.00000     0.00274   -4.130579022   -4.629469023   -0.498890001
     1     718     0.00000     0.00000     0.00411   -4.123156700   -4.622040890   -0.498884190
     1     718     0.00000     0.00000     0.00548   -4.117266338   -4.623454415   -0.506188076
     1     718     0.00000     0.00000     0.00685   -4.128503429   -4.635215089   -0.506711660
     1     718     0.00000     0.00000     0.00822   -4.139894265   -4.647693295   -0.507799030
     1     718     0.00000     0.00000     0.00959   -4.151423780   -4.661079145   -0.509655365
     1     718     0.00000     0.00000     0.01096   -4.163093020   -4.675385891   -0.512292871
     1     718     0.00000     0.00000     0.01233   -4.174884497   -4.690505356   -0.515620859
     1     718     0.00000     0.00000     0.01370   -4.186812346   -4.706319981   -0.519507635
     1     718     0.00000     0.00000     0.01507   -4.182089713   -4.721169930   -0.539080217
     1     718     0.00000     0.00000     0.01644   -4.195842331   -4.723010903   -0.527168572
     1     718     0.00000     0.00000     0.01781   -4.212177982   -4.744995502   -0.532817520
     1     718     0.00000     0.00000     0.01918   -4.228561041   -4.767148810   -0.538587769
     1     718     0.00000     0.00000     0.02055   -4.244987552   -4.789398829   -0.544411277
     1     718     0.00000     0.00000     0.02192   -4.260939323   -4.808710567   -0.547771244
     1     718     0.00000     0.00000     0.02329   -4.273704559   -4.826091284   -0.552386725
     1     718     0.00000     0.00000     0.02466   -4.281843430   -4.814796964   -0.532953534
     1     718     0.00000     0.00000     0.02603   -4.289463055   -4.825451594   -0.535988539
     1     718     0.00000     0.00000     0.02740   -4.297068736   -4.835909083   -0.538840347
     1     718     0.00000     0.00000     0.02877   -4.304677959   -4.846100851   -0.541422892
     1     718     0.00000     0.00000     0.03014   -4.312282549   -4.855921425   -0.543638876
     1     718     0.00000     0.00000     0.03151   -4.319876445   -4.865271611   -0.545395166
     1     718     0.00000     0.00000     0.03288   -4.327472659   -4.874103915   -0.546631256
     1     718     0.00000     0.00000     0.03425   -4.335059095   -4.882414231   -0.547355136
     1     718     0.00000     0.00000     0.03562   -4.342639163   -4.890307601   -0.547668437
     1     718     0.00000     0.00000     0.03699   -4.350217969   -4.897965180   -0.547747212
     1     718     0.00000     0.00000     0.03836   -4.357778774   -4.905532656   -0.547753882
     1     718     0.00000     0.00000     0.03973   -4.365335406   -4.913089283   -0.547753877
     1     718     0.00000     0.00000     0.04110   -4.372814641   -4.920559074   -0.547744433
     1     719     0.00000     0.00000     0.00000   -4.073812265   -4.579932497   -0.506120232
     1     719     0.00000     0.00000     0.00137   -4.084382205   -4.590495485   -0.506113280
     1     719     0.00000     0.00000     0.00274   -4.095191284   -4.601304574   -0.506113291
     1     719     0.00000     0.00000     0.00411   -4.106146906   -4.612270021   -0.506123114
     1     719     0.00000     0.00000     0.00548   -4.115745773   -4.614612094   -0.498866321
     1     719     0.00000     0.00000     0.00685   -4.108371539   -4.606901737   -0.498530198
     1     719     0.00000     0.00000     0.00822   -4.101017372   -4.598893239   -0.497875867
     1     719     0.00000     0.00000     0.00959   -4.114882805   -4.619764919   -0.504882114
     1     719     0.00000     0.00000     0.01096   -4.130970901   -4.638998517   -0.508027616
     1     719     0.00000     0.00000     0.01233   -4.147112053   -4.659108533   -0.511996481
     1     719     0.00000     0.00000     0.01370   -4.163309176   -4.679931177   -0.516622001
     1     719     0.00000     0.00000     0.01507   -4.179550659   -4.701290119   -0.521739460
     1     719     0.00000     0.00000     0.01644   -4.172940940   -4.708528776   -0.535587836
     1     719     0.00000     0.00000     0.01781   -4.163764622   -4.695713890   -0.531949269
     1     719     0.00000     0.00000     0.01918   -4.154560420   -4.682792446   -0.528232026
     1     719     0.00000     0.00000     0.02055   -4.145330368   -4.669809647   -0.524479279
     1     719     0.00000     0.00000     0.02192   -4.136072570   -4.656799017   -0.520726446
     1     719     0.00000     0.00000     0.02329   -4.126787308   -4.643796204   -0.517008895
     1     719     0.00000     0.00000     0.02466   -4.117477192   -4.630846744   -0.513369552
     1     719     0.00000     0.00000     0.02603   -4.108137790   -4.618003676   -0.509865886
     1     719     0.00000     0.00000     0.02740   -4.098774419   -4.605349520   -0.506575101
     1     719     0.00000     0.00000     0.02877   -4.089383973   -4.592979190   -0.503595217
     1     719     0.00000     0.00000     0.03014   -4.079973060   -4.581011408   -0.501038348
     1     719     0.00000     0.00000     0.03151   -4.070537222   -4.569549139   -0.499011917
     1     719     0.00000     0.00000     0.03288   -4.061079464   -4.558665179   -0.497585715
     1     719     0.00000     0.00000     0.03425   -4.051593846   -4.548344367   -0.496750521
     1     719     0.00000     0.00000     0.03562   -4.042092357   -4.538481424   -0.496389068
     1     719     0.00000     0.00000     0.03699   -4.032563070   -4.528861295   -0.496298225
     1     719     0.00000     0.00000     0.03836   -4.023017812   -4.519308402   -0.496290590
     1     719     0.00000     0.00000     0.03973   -4.013453451   -4.509744136   -0.496290686
     1     719     0.00000     0.00000     0.04110   -4.003981688   -4.500287471   -0.496305783
     1     720     0.00000     0.00000     0.00000   -4.073646050   -4.579752278   -0.506106228
     1     720     0.00000     0.00000     0.00137   -4.063222884   -4.569336041   -0.506113157
     1     720     0.00000     0.00000     0.00274   -4.052885604   -4.558998353   -0.506112749
     1     720     0.00000     0.00000     0.00411   -4.051083431   -4.551756881   -0.500673450
     1     720     0.00000     0.00000     0.00548   -4.066948249   -4.567759243   -0.500810993
     1     720     0.00000     0.00000     0.00685   -4.082869973   -4.584241880   -0.501371907
     1     720     0.00000     0.00000     0.00822   -4.098847302   -4.601515571   -0.502668269
     1     720     0.00000     0.00000     0.00959   -4.093695026   -4.590453892   -0.496758866
     1     720     0.00000     0.00000     0.01096   -4.086396863   -4.581568771   -0.495171908
     1     720     0.00000     0.00000     0.01233   -4.079142067   -4.572311643   -0.493169577
     1     720     0.00000     0.00000     0.01370   -4.071918109   -4.562754097   -0.490835987
     1     720     0.00000     0.00000     0.01507   -4.064726196   -4.552985128   -0.488258932
     1     720     0.00000     0.00000     0.01644   -4.057566832   -4.543081999   -0.485515167
     1     720     0.00000     0.00000     0.01781   -4.050447327   -4.533112476   -0.482665149
     1     720     0.00000     0.00000     0.01918   -4.043367230   -4.523121102   -0.479753872
     1     720     0.00000     0.00000     0.02055   -4.036330589   -4.513145530   -0.476814941
     1     720     0.00000     0.00000     0.02192   -4.029340520   -4.503216547   -0.473876028
     1     720     0.00000     0.00000     0.02329   -4.022391268   -4.493356077   -0.470964809
     1     720     0.00000     0.00000     0.02466   -4.015493087   -4.483607982   -0.468114896
     1     720     0.00000     0.00000     0.02603   -4.008645895   -4.474017199   -0.465371303
     1     720     0.00000     0.00000     0.02740   -4.001850411   -4.464644931   -0.462794520
     1     720     0.00000     0.00000     0.02877   -3.995104445   -4.455565815   -0.460461370
     1     720     0.00000     0.00000     0.03014   -3.988423676   -4.446883479   -0.458459803
     1     720     0.00000     0.00000     0.03151   -3.981799939   -4.438674311   -0.456874372
     1     720     0.00000     0.00000     0.03288   -3.975240515   -4.431001985   -0.455761471
