,weight,energy
162,125548672.39609288,0.008490502966159334
163,132171960.86994085,0.008545224123723575
164,143416392.92088774,0.008599945281287817
165,119504065.64255254,0.008654666438852059
166,135907897.19358912,0.0087093875964163
167,143396367.83525717,0.008764108753980543
168,114028438.70884964,0.008818829911544784
169,99716600.98811302,0.008873551069109026
170,97712972.8993071,0.008928272226673268
171,77482695.21338111,0.00898299338423751
172,76571447.27095345,0.009037714541801752
173,79527149.44609626,0.009092435699365993
174,69481989.17235608,0.009147156856930235
175,72772211.63980891,0.009201878014494477
176,80945512.34708457,0.009256599172058719
177,75849701.83248915,0.00931132032962296
178,77304916.18846907,0.009366041487187202
179,77503133.88583057,0.009420762644751444
180,79782879.34410326,0.009475483802315686
181,83032963.81270747,0.009530204959879928
182,82240563.77660687,0.00958492611744417
183,69291205.01656845,0.009639647275008411
184,63586496.97392891,0.009694368432572653
185,61794508.31668249,0.009749089590136895
186,65943083.35499666,0.009803810747701137
187,65332057.46631145,0.009858531905265379
188,62703211.6221283,0.00991325306282962
189,62263873.81739384,0.009967974220393862
190,57622910.69065808,0.010022695377958104
191,65459797.246272445,0.010077416535522346
192,66319085.273032576,0.010132137693086588
193,59448327.44331784,0.01018685885065083
194,65014999.341252044,0.010241580008215071
195,67866984.13835402,0.010296301165779313
196,63321204.19987836,0.010351022323343555
197,64674623.463648565,0.010405743480907797
198,73717200.8959876,0.010460464638472038
199,71521600.9566626,0.01051518579603628
200,65338088.758491285,0.010569906953600522
201,65066195.31127665,0.010624628111164764
202,64294475.53816631,0.010679349268729006
203,64056344.352145605,0.010734070426293247
204,69795530.50301284,0.010788791583857489
205,79644508.58184649,0.010843512741421731
206,72032787.26860249,0.010898233898985973
207,78036948.99125332,0.010952955056550214
208,66294865.477431834,0.011007676214114456
209,74488248.38642749,0.011062397371678698
210,84990771.80137385,0.01111711852924294
211,90809492.01683998,0.011171839686807182
212,84844035.65050982,0.011226560844371423
213,90489322.8296054,0.011281282001935665
214,92609335.77880706,0.011336003159499907
215,91269664.9193798,0.011390724317064149
216,85403001.97776483,0.01144544547462839
217,98158198.8006985,0.011500166632192632
218,111527797.79660493,0.011554887789756874
219,89267149.27694839,0.011609608947321116
220,90253063.54386745,0.011664330104885358
221,90386393.11154175,0.0117190512624496
222,97289182.64973295,0.011773772420013841
223,94136783.27383783,0.011828493577578083
224,88486294.30371538,0.011883214735142327
225,96278526.50778961,0.011937935892706569
226,94662115.59524556,0.01199265705027081
227,93537863.22698417,0.012047378207835052
228,92230530.08621494,0.012102099365399294
229,90078993.01536852,0.012156820522963536
230,94112137.91420387,0.012211541680527778
231,95778148.79536007,0.01226626283809202
232,100723915.9941404,0.012320983995656261
233,107300362.50561368,0.012375705153220503
234,116528972.54294513,0.012430426310784745
235,129963767.01204985,0.012485147468348987
236,121624795.69271655,0.012539868625913228
237,135288708.4500143,0.01259458978347747
238,123401627.89329073,0.012649310941041712
239,138068138.1490941,0.012704032098605954
240,112642375.76943289,0.012758753256170196
241,111898211.0825724,0.012813474413734437
242,117071943.61368197,0.01286819557129868
243,114418684.04039444,0.012922916728862921
244,99867165.73689044,0.012977637886427163
245,97408979.29451336,0.013032359043991405
246,87660830.87249805,0.013087080201555646
247,77553565.39140105,0.013141801359119888
248,75172798.25613698,0.01319652251668413
249,69271782.45176333,0.013251243674248372
250,57110701.707804054,0.013305964831812614
251,64863247.17190521,0.013360685989376855
252,66101352.482555486,0.013415407146941097
253,61697655.67345121,0.013470128304505339
254,50097154.724930346,0.01352484946206958
255,41426593.228347644,0.013579570619633823
256,37761206.10189885,0.013634291777198064
257,33191984.263732515,0.013689012934762306
258,31865142.7533108,0.013743734092326548
259,31659139.354479883,0.01379845524989079
260,33991070.81656786,0.013853176407455032
261,22905825.442591324,0.013907897565019273
262,24462475.635364506,0.013962618722583515
263,20413538.980796598,0.014017339880147757
264,17857381.208007406,0.014072061037711999
265,16107554.186738124,0.01412678219527624
266,15453825.95722305,0.014181503352840482
267,8342861.046013881,0.014236224510404724
268,5743624.802960499,0.014290945667968966
269,4406785.095635415,0.014345666825533208
270,3587566.895199049,0.01440038798309745
271,2406783.6211099965,0.014455109140661691
272,243779.84559492156,0.014509830298225933
273,0.0004279185362382359,0.014564551455790175
274,1.5371214681882612e-25,0.014619272613354417
275,6.49133492559775e-60,0.014673993770918659
276,2.8974172274964357e-107,0.0147287149284829
277,1.3081848433312565e-167,0.014783436086047142
278,5.885480797517178e-241,0.014838157243611384
279,0.0,0.014892878401175626
280,0.0,0.014947599558739868
281,0.0,0.01500232071630411
282,0.0,0.015057041873868351
283,0.0,0.015111763031432593
284,0.0,0.015166484188996835
285,0.0,0.015221205346561077
286,0.0,0.015275926504125318
287,0.0,0.015330647661689562
288,0.0,0.015385368819253802
289,0.0,0.015440089976818045
290,0.0,0.015494811134382286
291,0.0,0.015549532291946529
292,0.0,0.015604253449510769
293,0.0,0.015658974607075014
294,0.0,0.015713695764639254
295,0.0,0.015768416922203498
296,0.0,0.015823138079767738
297,0.0,0.01587785923733198
298,0.0,0.01593258039489622
299,0.0,0.015987301552460465
300,2.120686931347e-312,0.016042022710024705
301,3.3797972647952395e-228,0.01609674386758895
302,5.4078810988899276e-157,0.01615146502515319
303,8.79956215042552e-99,0.016206186182717432
304,1.4878563716054594e-53,0.016260907340281672
305,2.702920836860088e-21,0.016315628497845916
306,0.056803709790363845,0.016370349655410156
307,276796.35939091456,0.0164250708129744
308,504819.26996544073,0.01647979197053864
309,2052168.6595761732,0.016534513128102883
310,1754222.4482598407,0.016589234285667123
311,2907474.5252614175,0.016643955443231367
312,3017671.7371544065,0.016698676600795607
313,3381982.660259217,0.01675339775835985
314,4793801.391396957,0.01680811891592409
315,6230722.909564242,0.016862840073488334
316,5578001.578022229,0.016917561231052574
317,6704001.424923021,0.016972282388616818
318,8146919.200621964,0.017027003546181058
319,6370454.2068844745,0.0170817247037453
320,5535157.748116555,0.01713644586130954
321,5629611.734535655,0.017191167018873785
322,9617993.619256875,0.01724588817643803
323,9242693.198209004,0.01730060933400227
324,10764079.16362673,0.017355330491566512
325,8455735.106014851,0.017410051649130752
326,8038488.537258813,0.017464772806694995
327,7880136.764248441,0.017519493964259236
328,5993760.9349938715,0.01757421512182348
329,8119900.431847127,0.01762893627938772
330,13205661.713441573,0.017683657436951963
331,15792328.02351754,0.017738378594516203
332,20520914.232532565,0.017793099752080446
333,15557824.35064977,0.017847820909644686
334,15873703.308348745,0.01790254206720893
335,19811754.228551514,0.01795726322477317
336,23588994.689214014,0.018011984382337413
337,32884017.58294014,0.018066705539901654
338,37958217.18404166,0.018121426697465897
339,44729412.14819698,0.018176147855030137
340,49085978.8573684,0.01823086901259438
341,61877645.43398611,0.01828559017015862
342,64525059.16919985,0.018340311327722864
343,79917780.77845968,0.018395032485287104
344,93754793.3082757,0.018449753642851348
345,94054582.49650118,0.018504474800415588
346,104736525.35572474,0.01855919595797983
347,118171939.55509984,0.01861391711554407
348,108168052.88808173,0.018668638273108315
349,98027641.05302364,0.018723359430672555
350,127978139.98928854,0.0187780805882368
351,125246134.03101419,0.01883280174580104
352,128930670.91451596,0.018887522903365282
353,133095276.68283497,0.018942244060929522
354,148063049.23421165,0.018996965218493766
355,147793895.1035003,0.019051686376058006
356,154915121.9281378,0.01910640753362225
357,163473124.93748,0.01916112869118649
358,197787656.31173784,0.019215849848750733
359,194539887.8438364,0.019270571006314973
360,215899555.1342608,0.019325292163879217
361,202054022.1627037,0.019380013321443457
362,208150694.77744296,0.0194347344790077
363,171233153.54814404,0.01948945563657194
364,177147390.8961132,0.019544176794136184
365,193143573.01909462,0.019598897951700424
366,201656593.71347916,0.019653619109264667
367,205877932.9175941,0.019708340266828907
368,186872378.0231117,0.01976306142439315
369,146221622.4897114,0.01981778258195739
370,118285899.73858003,0.019872503739521635
371,91043470.53610405,0.019927224897085875
372,72294847.12650898,0.019981946054650118
373,40505311.80334375,0.020036667212214358
374,21984375.5723012,0.020091388369778602
375,8528645.047158828,0.020146109527342842
376,9474976.624222467,0.020200830684907085
377,9433230.350027954,0.020255551842471325
378,8850837.956039082,0.02031027300003557
379,12205515.890571091,0.02036499415759981
380,9462376.796817534,0.020419715315164053
381,11952300.667702738,0.020474436472728293
382,26897951.736104313,0.020529157630292536
383,40727001.159315385,0.020583878787856776
384,58274344.82700612,0.02063859994542102
385,80847159.75140162,0.020693321102985263
386,103538051.41852653,0.020748042260549503
387,123208898.37557577,0.020802763418113747
388,134144385.68032467,0.020857484575677987
389,123290019.3447596,0.02091220573324223
390,129926968.44689392,0.02096692689080647
391,127980914.97999641,0.021021648048370714
392,130473113.05578959,0.021076369205934954
393,124684207.8540114,0.021131090363499198
394,134830607.02601713,0.021185811521063438
395,146875921.7955276,0.02124053267862768
396,133975154.96438023,0.02129525383619192
397,118954856.74853115,0.021349974993756165
398,115691300.14547151,0.021404696151320405
399,99934720.02733295,0.02145941730888465
400,95179027.70322254,0.02151413846644889
401,87562684.1651332,0.021568859624013132
402,86482529.89342594,0.021623580781577372
403,87312369.40789151,0.021678301939141616
404,85865447.51738796,0.021733023096705856
405,89806102.60298365,0.0217877442542701
406,95658123.78320768,0.02184246541183434
407,99097258.63975705,0.021897186569398583
408,119753357.40245734,0.021951907726962823
409,123636226.29512069,0.022006628884527066
410,141542634.44865537,0.022061350042091307
411,180742823.94804373,0.02211607119965555
412,203107074.68448174,0.02217079235721979
413,192685452.25655565,0.022225513514784034
414,172766781.36802888,0.022280234672348274
415,158367836.32287672,0.022334955829912517
416,145679293.17654598,0.022389676987476757
417,117203237.59569514,0.022444398145041
418,114623328.47615415,0.02249911930260524
419,117902371.54157546,0.022553840460169484
420,104059079.56509617,0.022608561617733725
421,116541007.37891416,0.022663282775297968
422,106528276.01534063,0.022718003932862208
423,99676734.82014015,0.02277272509042645
424,94321587.56266671,0.02282744624799069
425,88065803.31641066,0.022882167405554935
426,91829866.88043521,0.022936888563119175
427,81891688.60891576,0.02299160972068342
428,77146241.62555759,0.02304633087824766
429,79652891.89942265,0.023101052035811902
430,71186156.30632006,0.023155773193376143
431,75901114.02301043,0.023210494350940386
432,79242495.38395795,0.023265215508504626
433,82478727.15480712,0.02331993666606887
434,88493262.93144037,0.02337465782363311
435,89438863.01909536,0.023429378981197353
436,92352576.86698529,0.023484100138761593
437,108423854.00891495,0.023538821296325837
438,113944884.28166646,0.023593542453890077
439,118539582.39515541,0.02364826361145432
440,96530145.61911103,0.02370298476901856
441,95023824.73475485,0.023757705926582804
442,95209722.77845885,0.023812427084147044
443,97405087.25007832,0.023867148241711288
444,90352574.2480288,0.023921869399275528
445,95484762.6022275,0.02397659055683977
446,108409818.65246733,0.02403131171440401
447,108498637.5708573,0.024086032871968255
448,108179869.7810077,0.0241407540295325
449,119206325.45501776,0.02419547518709674
450,99774396.93311031,0.024250196344660982
451,90762586.24275005,0.024304917502225222
452,83868622.79231721,0.024359638659789466
453,86195858.63896602,0.024414359817353706
454,78177370.4002649,0.02446908097491795
455,77931757.23591141,0.02452380213248219
456,77140467.86634243,0.024578523290046433
457,76837485.11817391,0.024633244447610673
458,76930174.73322007,0.024687965605174916
459,63333451.497818634,0.024742686762739156
460,68372250.15912378,0.0247974079203034
461,66077616.88249233,0.02485212907786764
462,62828062.85860279,0.024906850235431884
463,68109239.8011638,0.024961571392996124
464,68949956.49518484,0.025016292550560367
465,69964144.06777954,0.025071013708124607
466,72862871.60795934,0.02512573486568885
467,65221166.75666486,0.02518045602325309
468,74735452.97438878,0.025235177180817334
469,76551431.13187397,0.025289898338381574
470,62085212.02574277,0.025344619495945818
471,58790972.67000626,0.025399340653510058
472,61256614.03530151,0.0254540618110743
473,60307406.7736949,0.02550878296863854
474,59780063.21867651,0.025563504126202785
475,52698398.78688182,0.025618225283767025
476,51824872.63537001,0.02567294644133127
477,57835172.18417142,0.02572766759889551
478,55690801.27681551,0.025782388756459752
479,53208857.98904453,0.025837109914023992
480,50000732.89543976,0.025891831071588236
481,57165506.67294938,0.025946552229152476
482,58212833.465377316,0.02600127338671672
483,55241009.493554935,0.02605599454428096
484,62150331.472893395,0.026110715701845203
485,50262716.21398317,0.026165436859409443
486,41048846.27602053,0.026220158016973687
487,38609546.81397542,0.026274879174537927
488,31451756.029411707,0.02632960033210217
489,34836661.808053605,0.02638432148966641
490,32915056.816566676,0.026439042647230654
491,22981008.307172924,0.026493763804794894
492,16525117.731615843,0.026548484962359137
493,13049714.190219797,0.026603206119923378
494,11246553.133623172,0.02665792727748762
495,9979093.3524167,0.02671264843505186
496,7423953.669524799,0.026767369592616105
497,5407194.667459397,0.026822090750180345
498,2966147.2292191675,0.02687681190774459
499,2368.520634303918,0.02693153306530883
